🕘️更新时间,#genre#
纬来育乐,https://cdn.iptv8k.top/dl/jrys.php?id=289&time=20240926215313&ip=111.229.253.40
Viutv,https://cdn.iptv8k.top/dl/jrys.php?id=78&time=20240926215313&ip=111.229.253.40
三立台湾,https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40
三立新闻,https://cdn.iptv8k.top/dl/jrys.php?id=273&time=20240926215313&ip=111.229.253.40
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
东森综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=cv3CP2&tk=Z4i5pYxfyaCW
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40#rtmp://f13h.mine.nu/sat/tv331#rtmp://f13h.mine.nu/sat/tv331
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森超视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=npQnkD&tk=Z4i5pYxfyaCW
东森超视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=4ElnR2&tk=Z4i5pYxfyaCW
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
靖天资讯,https://cdn.iptv8k.top/dl/jrys.php?id=315&time=20240926215313&ip=111.229.253.40

🎬电影频道,#genre#
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8
CHC家庭影院,http://fn.tmde.top:35455/mgtv/644368373.m3u8
CHC家庭影院,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZUPGj3&tk=Z4i5pYxfyaCW
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8
CHC动作电影,http://fn.tmde.top:35455/mgtv/644368714.m3u8
CHC动作电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=xtJJwr&tk=Z4i5pYxfyaCW
靖天映画,https://cdn.iptv8k.top/dl/jrys.php?id=320&time=20240926215313&ip=111.229.253.40
靖天戏剧,https://cdn.iptv8k.top/dl/jrys.php?id=318&time=20240926215313&ip=111.229.253.40
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
经典电影,http://lxajh.top/tv/douyu.php?id=74374
天映经典,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0lFtcy&tk=Z4i5pYxfyaCW
东森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40

🎥咪咕直播,#genre#

🏀体育频道,#genre#
劲爆体育,http://119.32.12.17:2901/udp/224.1.100.129:11111
JJ斗地主,http://zzy789.xyz/douyu1.php?id=488743
JJ斗地主,http://huanqiuzhibo.cn/manifest/douyu.php?id=488743

🪁动画频道,#genre#
少儿动画,http://218.15.183.23:9901/tsfile/live/23045_1.m3u8
少儿动画,http://124.116.183.146:9901/tsfile/live/0137_1.m3u8
少儿动画,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227318/10000100000000060000000001945936_0.smil
少儿动画,rtsp://115.153.245.70/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.254.81/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.240.228:554/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.212.72/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.247.80/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.230.145/PLTV/88888888/224/3221227006/86440922.smil
新动漫,http://dassby.qqff.top:99/live/新动漫/index.m3u8
新动漫,rtsp://115.153.245.70/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.254.81/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.212.72/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.230.145/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.247.80/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.233.154/PLTV/88888888/224/3221226973/86129004.smil
新动漫,http://nas.hssvm.com:8888/udp/225.1.1.216:5002
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts
火影忍者,https://hd.ijycnd.com/play/Yer3NWLa/index.m3u8
蜡笔小新,http://www.douzhicloud.site:35455/bilibili/30837590
蜡笔小新,http://home.kuaidi521.com:35455/bilibili/30837590

🎮游戏频道,#genre#

🎵音乐频道,#genre#
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
音乐之声,http://live.xmcdn.com/live/1205/64.m3u8
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8

🏛经典剧场,#genre#
西游记,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093806671579134_hlsb.m3u8

🈳无结果频道,#genre#
CETV-2,url
CETV-3,url
香港卫视,url
陕西卫视,url
三沙卫视,url
广东体育,url
广东卫视,url
广东民生,url
广州影视,url
广州竞赛,url
江门综合,url
江门侨乡生活,url
佛山综合,url
深圳卫视,url
汕头综合,url
汕头经济,url
汕头文旅,url
茂名综合,url
茂名公共,url
浙江钱江,url
浙江钱江都市,url
浙江钱江台,url
浙江生活,url
浙江经济生活,url
浙江教育,url
浙江新闻,url
浙江少儿,url
杭州明珠,url
杭州生活,url
杭州影视,url
杭州青少,url
杭州少体,url
杭州导视,url
宁波TV1,url
宁波TV2,url
宁波TV3,url
宁波TV4,url
浙江教科,url
之江纪录,url
浙江国际,url
丽水新闻,url
湖州公共,url
衢州公共,url
金华教育科技,url
金华新闻综合,url
金华公共,url
浙江经视,url
浙江留学,url
浙江民生休闲,url
浙江数码时代,url
浙江教科影院,url
浙江教科影视,url
浙江公共新闻,url
浙江休闲台,url
浙江青田,url
浙江遂昌,url
诸暨新闻综合,url
龙游生活娱乐,url
龙游新闻综合,url
龙泉新闻综合,url
青田电视台,url
金华都市农村,url
鄞州二套,url
鄞州一套,url
遂昌综合,url
遂昌新闻综合,url
象山综合,url
象山电视台新闻综合,url
象山新闻综合,url
衢江新闻综合,url
萧山生活,url
萧山新闻综合,url
苍南新闻综合,url
舟山群岛旅游,url
舟山公共生活,url
缙云综合,url
缙云新闻综合,url
绍兴新闻综合,url
绍兴文化影院,url
绍兴文化影视,url
洞头综合,url
永嘉新闻综合,url
武义新闻综合,url
松阳综合,url
松阳新闻综合,url
普陀电视台,url
普陀新闻综合,url
新昌生活,url
新昌新闻综合,url
文成综合,url
文成新闻综合,url
数码时代,url
开化新闻综合,url
开化国家公园,url
庆元综合,url
庆元新闻综合,url
平湖民生休闲,url
平湖新闻综合,url
嵊泗综合,url
嵊泗新闻综合,url
嵊州新闻综合,url
兰溪新闻综合,url
余杭综合,url
余杭未来E,url
余姚综合,url
余姚新闻综合,url
余姚姚江文化,url
云和新闻综合,url
义乌新闻综合,url
中国蓝新闻,url
东阳影视生活,url
上虞新闻综合,url
上虞新商都,url
上虞文化影院,url
上虞文化影视,url
石景山有线,url
通州电视台,url
七彩戏剧,url
上海外语,url
上海教育,url
上海新闻综合,url
上海纪实,url
上海都市,url
东方影视,url
东方财经,url
全纪实,url
动漫秀场,url
哈哈炫动,url
嘉定电视台,url
天水公共,url
崇明电视台,url
欢笑剧场,url
法治天地,url
生活时尚,url
纪实人文,url
都市剧场,url
金山电视台,url
璧山综合,url
铜梁综合,url
江津新闻综合,url
武隆综合,url
大足综合,url
北碚综合,url
东台综合,url
优漫卡通,url
南京信息,url
南京十八,url
南京娱乐,url
南京新闻综合,url
大丰公共,url
如东一套新闻综合,url
如东新闻综合,url
姜堰新闻综合,url
张家港新闻综合,url
张家港民生,url
徐州新聞綜合,url
扬中党建民生,url
扬州城市,url
扬州新闻,url
扬州生活,url
扬州邗江,url
新沂新闻,url
新沂生活,url
无锡新闻综合,url
无锡都市资讯,url
江宁电视台综合,url
沛县新闻综合,url
沭阳综合,url
泰州一套新闻综合,url
海安新闻综合,url
涟水电视台综合,url
淮安公共,url
淮安影院娱乐,url
淮安新闻综合,url
淮阴综合,url
睢宁三农,url
睢宁生活教育,url
睢宁资讯,url
苏州文化生活,url
苏州新闻综合,url
苏州生活资讯,url
连云港新闻综合,url
金坛新闻,url
靖江新闻综合,url
高邮一套新闻综合,url
高邮综合,url
辽宁北方,url
辽宁影视剧,url
辽宁教育青少,url
辽宁生活,url
辽宁经济,url
辽宁都市,url
湖南都市,url
湖南视剧,url
湖南经视,url
湖南电视剧,url
湖南电影,url
湖南教育,url
湖南娱乐,url
湖南国际,url
湖南公共,url
金鹰纪实,url
湖南金鹰纪实,url
长沙新闻综合,url
长沙新闻,url
长沙女性,url
湘潭新闻综合,url
湖北综合,url
湖北经视,url
湖北教育,url
湖北影视,url
湖北公共新闻,url
湖北公共,url
湖北经济,url
湖北垄上,url
武汉一台新闻综合,url
武汉二台电视剧,url
武汉三台科技生活,url
武汉四台经济,url
武汉五台文体,url
武汉六台外语,url
武汉教育,url
武汉经济,url
武汉文体,url
武汉外语,url
江夏新闻综合,url
十堰新闻,url
郧阳新闻综合,url
荆门新闻综合,url
武汉生活,url
潜江综合,url
北海新闻综合,url
北海经济科教,url
南宁影娱乐,url
南宁都市生活,url
宾阳综合,url
灌阳新闻综合,url
罗城综合,url
资源电视台,url
都安综合,url
广西新闻,url
广西国际,url
南宁影视娱乐,url
滨海新闻,url
滨海综艺,url
滨海影院,url
天津卫视,url
乐山公共,url
乐山新闻综合,url
利州综合,url
南充公共,url
南充新闻,url
南充科教,url
叙州新闻综合,url
叙永综合,url
四川科教,url
大竹新闻综合,url
大竹阳光政务,url
广元公共,url
广元综合,url
康巴卫视,url
德阳新闻综合,url
昭化综合,url
松潘新闻综合,url
汉源综合,url
汶川新闻综合,url
沙湾综合,url
泸县新闻综合,url
甘孜综合,url
筠连综合,url
绵阳科技,url
绵阳综合,url
营山电视台,url
蓬安新闻综合,url
西昌综合,url
雅安公共,url
青神综合,url
龙泉驿新闻综合,url
陕西农林卫视,url
陕西农林,url
陕西新闻资讯,url
陕西生活,url
陕西公共,url
陕西影视,url
三明公共,url
三明新闻综合,url
云霄综合,url
厦门卫视,url
宁化电视一套,url
将乐综合,url
德化新闻综合,url
新罗电视一套,url
永安综合,url
漳州新闻综合,url
漳浦综合,url
石狮综合,url
福州少儿,url
福州生活,url
福州综合,url
霞浦综合,url
龙岩新闻综合,url
福建电视剧,url
福建综合,url
福建公共,url
福建旅游,url
福建体育,url
福建少儿,url
漳州新闻,url
海南自贸,url
海南文旅,url
海南少儿,url
海南公共,url
梨园,url
临颍综合,url
义马新闻综合,url
光山综合,url
兰考新闻,url
卫辉综合,url
叶县,url
唐河一套,url
固始综合,url
宝丰综合,url
巩义新闻综合,url
扶沟综合,url
新乡县电视台,url
新县综合,url
新蔡综合,url
桐柏新闻综合,url
泌阳新闻综合,url
渑池新闻综合,url
温县综合,url
潢川综合,url
登封综合,url
禹州综合,url
西华综合,url
郏县综合,url
郸城新闻综合,url
鄢陵综合,url
项城新闻,url
邓州新闻,url
荥阳综合,url
禹州公共,url
焦作公共,url
灵宝新闻综合,url
滑县新闻,url
济源电视一套,url
洛阳科教,url
洛阳文旅,url
沁阳新闻综合,url
永城综合,url
方城一套,url
新野综合,url
新安新闻综合,url
开封新闻综合,url
开封文化旅游,url
嵩县综合新闻,url
宜阳综合,url
周口新闻综合,url
内黄综合,url
内乡综合,url
偃师新闻,url
鹿泉一套,url
邯郸科技教育,url
邯郸公共,url
邯郸科教,url
邢台综合,url
邢台城生,url
衡水公共,url
石家庄都市,url
石家庄生活,url
石家庄新闻综合,url
石家庄娱乐,url
滦平新闻,url
河北都市,url
昌黎综合,url
任丘文娱,url
任丘综合,url
兴隆综合,url
平泉综合,url
昌黎,url
清河新闻综合,url
清河经济综艺,url
松桃新闻,url
安顺新闻,url
崆峒综合,url
甘肃公共,url
临洮综合,url
临潭综合,url
卓尼综合,url
天水公共,url
天水新闻综合,url
定西公共,url
定西综合,url
岷县综合,url
平凉新闻综合,url
张掖新闻综合,url
武威凉州,url
甘南综合,url
甘肃少儿,url
白银公共,url
白银文化教育,url
碌曲综合,url
礼县综合,url
舟曲新闻,url
酒泉综合,url
金川综合,url
金昌综合,url
陇西综合,url
靖远综合,url
静宁综合,url
兵团四师可克达拉综合,url
霍尔果斯综合,url
新疆卫视,url
山东少儿,url
山东国际,url
山东教育,url
山东居家购物,url
山东农科,url
山东齐鲁,url
山东文旅,url
山东综艺,url
济南综合,url
济南新闻综合,url
济南都市,url
济南生活,url
济南影视,url
济南娱乐,url
济南商务,url
济南教育,url
济南鲁中,url
青岛城阳,url
青州综合,url
济宁图文,url
济宁教育,url
济宁综合,url
临沂公共,url
日照公共,url
日照新闻综合,url
日照科教,url
枣庄公共,url
枣庄教育,url
枣庄新闻综合,url
滨州公共,url
潍坊新闻综合,url
古县综合,url
定襄综合,url
山西影视,url
山西文体,url
山西文体生活,url
山西法治,url
山西社会与法治,url
山西经济,url
平遥新闻综合,url
怀仁综合,url
武乡新闻综合,url
汾西综合,url
潞城新闻综合,url
灵石新闻综合,url
祁县新闻综合,url
运城科技教育,url
长子综合,url
阳曲综合,url
高平综合,url
黄河电视台,url
安徽国际,url
安徽影视,url
安徽经济生活,url
安徽综艺体育,url
合肥新闻,url
歙县综合,url
肥西综合,url
黄山新闻综合,url
黄山公共生活,url
霍山综合,url
阜南新闻综合,url
铜陵新闻综合,url
金寨综合,url
芜湖新闻综合,url
芜湖公共,url
灵璧综合,url
滁州科教,url
滁州新闻综合,url
滁州市广播电视台 新闻综合,url
滁州公共,url
淮南新闻综合,url
淮南公共,url
当涂新闻综合,url
宿州科教,url
宿州公共,url
安徽影院,url
六安新闻综合,url
六安公共,url
亳州新闻,url
宁夏公共,url
宁夏经济,url
银川生活,url
银川公共,url
银川文体,url
吴忠综合,url
吴忠公共,url
宁夏少儿,url
延边卫视,url
吉林都市,url
吉林生活,url
吉林影院,url
吉林公共,url
延边汉语综合,url
长白新闻综合,url
长白朝语,url
珲春新闻综合,url
内蒙经济,url
内蒙古经济生活,url
内蒙古少儿,url
内蒙古文体娱乐,url
内蒙古农牧,url
内蒙古蒙语文化,url
文山州公共,url
文山州新闻综合,url
昆明公共,url
昆明科学教育,url
普洱新闻综合,url
福贡综合,url
红河州新闻综合,url
绥江综合,url
西双版纳公共,url
贡山综合,url
云南都市,url
云南娱乐,url
云南少儿,url
安多卫视,url
西宁新闻综合,url
西宁生活服务,url
海西州综合,url
大通电视台,url
青海综合,url
黑龙江文体,url
黑龙江影视,url
黑龙江都市,url
黑龙江少儿,url
黑龙江新闻,url
哈尔滨新闻综合,url
大庆新闻综合,url
大庆公共,url
鹤岗新闻综合,url
佳木斯新闻综合,url
萝北综合,url
齐齐哈尔新闻综合,url
凤凰卫视,url
TVBS亚洲,url
香港卫视,url
J2,url
无线新闻,url
淘剧场,url
淘娱乐,url
淘电影,url
NewTV惊悚悬疑,url
NewTV动作电影,url
黑莓电影,url
纬来电影,url
无线星河,url
东森电影,url
龙祥电影,url
东森超视,url
咪咕直播1,url
咪咕直播2,url
咪咕直播3,url
咪咕直播4,url
咪咕直播5,url
咪咕直播6,url
咪咕直播7,url
咪咕直播8,url
咪咕直播9,url
咪咕直播10,url
咪咕直播11,url
咪咕直播12,url
咪咕直播13,url
咪咕直播14,url
咪咕直播15,url
咪咕直播16,url
咪咕直播17,url
咪咕直播18,url
咪咕直播19,url
咪咕直播20,url
咪咕直播21,url
咪咕直播22,url
咪咕直播23,url
咪咕直播24,url
咪咕直播25,url
咪咕直播26,url
咪咕直播27,url
咪咕直播28,url
咪咕直播29,url
咪咕直播30,url
咪咕直播31,url
咪咕直播32,url
咪咕直播33,url
咪咕直播34,url
咪咕直播35,url
咪咕直播36,url
咪咕直播37,url
咪咕直播38,url
CCTV-5,url
CCTV-5+,url
广东体育,url
纬来体育,url
五星体育,url
爱体育,url
超级体育,url
精品体育,url
广州竞赛,url
福建体育,url
辽宁体育,url
山东体育,url
江苏体育,url
安徽综艺体育,url
睛彩篮球,url
睛彩广场舞,url
风云足球,url
足球频道,url
魅力足球,url
天元围棋,url
快乐垂钓,url
卡酷动画,url
动漫秀场,url
青春动漫,url
爱动漫,url
宝宝动画,url
优漫卡通,url
金鹰卡通,url
黑莓动画,url
炫动卡通,url
24H国漫热播,url
浙江少儿,url
河北少儿科教,url
七龙珠,url
海绵宝宝,url
中华小当家,url
斗破苍穹玄幻剧,url
猫和老鼠,url
经典动漫,url
漫画解说,url
游戏风云,url
游戏竞技,url
电竞天堂,url
爱电竞,url
CCTV-15,url
风云音乐,url
笑傲江湖,url
天龙八部,url
鹿鼎记,url
仙剑奇侠传,url
三国演义,url
水浒传,url
新白娘子传奇,url
济公游记,url
封神榜,url
上海滩,url
射雕英雄传,url
